date,AAPL_XLK,AAPL_alpha,MSFT_XLK,MSFT_alpha,NVDA_XLK,NVDA_alpha,AVGO_XLK,AVGO_alpha,AMD_XLK,AMD_alpha,ADBE_XLK,ADBE_alpha,CRM_XLK,CRM_alpha,CSCO_XLK,CSCO_alpha,INTC_XLK,INTC_alpha,ORCL_XLK,ORCL_alpha,QCOM_XLK,QCOM_alpha,TXN_XLK,TXN_alpha
2025-04-03,0.45493259092525024,-0.0004958024025656994,0.6812110938853174,-0.0003682339387793732,2.2142075215736727,-0.00012857452412402826,1.791428166964469,-0.0014978222009333136,1.1249247994821425,-0.0010715758292512427,0.6318611342441143,-0.0005890511673353777,0.6044688533021542,-0.0022077131616356654,0.47603338013622853,0.0017531984479365024,0.7099121773570595,0.0025081283270367615,1.585215772408517,0.0009273078439386742,0.8107195073174485,0.0011923553756387774,0.4970289780235879,-0.00013753485101627647
2025-04-04,0.6543912835225931,-0.0009237984023775115,0.6028095236109735,-0.0002598470441991605,1.9750114984383091,0.00022717756514470128,1.7415222485404656,-0.0013014750227249372,1.1495943641589723,-0.001525987627171314,0.6486627207002276,-0.0004991137482553468,0.6667778304295858,-0.002072514518155555,0.6195703991073406,0.0016587517569595818,0.5319882367659102,0.003804081253361258,1.4473178469834,0.0017132672745214885,0.9464568965976398,0.0008953128752551844,0.6399895449806537,-0.00047594362397045944
2025-04-07,0.731867948025568,-0.0011504402253895729,0.5896861058869205,-0.0002220666252435526,1.8141272087983846,0.0009311199528185543,1.5714144536924963,-0.0009183111311253343,1.1788502107958065,-0.0016927173072376058,0.6598704528360425,-0.00044737653586104063,0.6930914618972643,-0.0021191898736108556,0.6507345897268818,0.0014115040782907023,0.766207322813,0.0030473955664709093,1.3768651963803542,0.0018225056975642172,1.026183193285917,0.0004169862867933684,0.7418540957396748,-0.0008987342538690551
2025-04-08,0.7154702686454573,-0.001951107625796463,0.5854280449625706,-0.0004793804404654438,1.823187275933553,0.0013591710045581466,1.5879288669918963,-0.0001941020723808598,1.1730508509713715,-0.001522609892360395,0.6499613426858618,-0.0008405632603432044,0.6966549643442743,-0.002041166062146332,0.6472408862414972,0.001213065852424586,0.7590169323803907,0.00280969370841328,1.3687468917361367,0.0013864149748079972,1.0318199924020817,0.0007751470752229159,0.7474130005018892,-0.0006214982053249691
2025-04-09,0.7330602984627771,-0.002343374442029482,0.583390233369302,-0.0004349824607099025,1.814704691651239,0.0015562157866039483,1.5680932145139375,0.0002568031909922124,1.1848115850608598,-0.0018106057150595262,0.6294419186914565,-0.0004220486927800798,0.6791132088319135,-0.0016763139886089894,0.6578130636830452,0.0009913857026194635,0.7836294340990217,0.0022393183744174885,1.3470286546828265,0.0018192754747321763,1.050493533875635,0.00038268481970935627,0.7780535985513617,-0.0012731634365414838
2025-04-10,0.8923386126780568,-0.001131806531836001,0.6546373881094785,7.843676582190142e-05,1.6359754874481214,0.0004009860593615069,1.489047878540475,-0.0005845951316687916,1.3883889187933403,-0.0006932015434380464,0.6038248118534721,-0.0008039124095938494,0.6784937319191432,-0.0018602004246810713,0.6733400619177853,0.0010348358939506828,0.9995664477595296,0.0037118540682928884,1.1764147098169482,0.0005050937593317419,1.0777532875040208,0.0004420701351129329,0.9386275766864401,-0.00030520427072536064
2025-04-11,0.8926996311110837,-0.001024810230641683,0.6476992620153613,0.0002750825575907629,1.620898579902847,0.0009019825877342553,1.4901301516190912,-0.0004883394324197267,1.4113405733921662,-0.0007561269536119778,0.6141617944078598,-0.0011217796992212762,0.6813425088433372,-0.0021596043960033047,0.6682248636763123,0.0009775025446082334,1.0368290260886455,0.00331952117388732,1.1656971772478628,0.00043221180208267464,1.091841372386044,2.7947164510413493e-05,0.9721714691333895,-0.0009577578501752159
2025-04-14,0.9029982494783594,-0.0006678050464802329,0.6441259624499673,0.000145659907479835,1.6190346474679063,0.000836890568188114,1.51016221764785,0.00021444428127192442,1.4207600735370758,-0.00043088436303275,0.6118419597141731,-0.001202490037749633,0.6844798890384478,-0.00204266567104777,0.6690696525017911,0.0010082454926526863,1.0190426667832841,0.00269958306234399,1.1547178967666412,5.4774355883611264e-05,1.0943849987729966,0.00011282417531972714,0.9305971103993101,-0.002404871419022622
2025-04-15,0.9026029155078589,0.00012901850866937166,0.6422453241432317,9.6028639257127e-07,1.613522936290266,0.0006668522271613855,1.5035761754015877,-0.0006583562184618529,1.420400384550958,-0.0004223357102426297,0.6130725139137486,-0.0018260836972069404,0.6833977771717619,-0.002206219658331787,0.6677818449279722,0.0008854175136617126,1.0236274319467147,0.0029414531422614566,1.1584448777575613,-0.0001032396450569603,1.0904693541810806,9.450658248502273e-05,0.929642625502477,-0.0014122313817930597
2025-04-16,0.9045917519399822,0.00015668510924563613,0.6409766580341613,-0.00013830401505543185,1.612517148869002,0.0006983710987866006,1.498554283341493,-0.0008913228714747361,1.4194532911397901,-0.000423934598311102,0.6130327099227273,-0.001848817880903123,0.6812099066553455,-0.0022872236619933,0.6686219584769181,0.0008450825644243351,0.9908318080738464,0.0012041141816587061,1.1606698016472483,-0.00010962118779290955,1.0884105140912201,-8.532973188310347e-05,0.9239760135211764,-0.0016634988548114198
2025-04-17,0.9205469410868293,0.0007459488619904445,0.6529750895353433,-0.00023351542320278543,1.620988025836859,0.0003395509963986009,1.4774831920569196,-0.000479431667158926,1.4389812725582918,-0.0007108453321280567,0.6060053186240368,-0.001967957286662974,0.6758390539840389,-0.0022619665011265207,0.6687957738124918,0.0006872985896512309,0.9884229724940216,0.0011725575533457094,1.1385447378456819,-0.0010195643395742014,1.0738488341088845,3.915599645396093e-05,0.9194777725268799,-0.001765964590356123
2025-04-21,0.9292609248299784,0.0013464562025826059,0.6378370058253657,-0.0008353375010569622,1.6177586530488413,-0.00013072535450370064,1.495635561630262,-0.00011873202136613182,1.4504647377269573,-0.00035114577896591063,0.6108126133361602,-0.0014845001520226776,0.6732396965044594,-0.0024242012213646275,0.6721209874978505,0.0008460852892481349,1.0001211159387935,0.0013427668761415964,1.1145038975119952,-0.0018186450712330922,1.0771487638610082,0.0003675369745358009,0.9243170037828242,-0.0012635720121320234
2025-04-22,0.928104658213441,0.001460605454405617,0.640820084904589,-0.0009419386537489528,1.619818456021954,-0.0001553178588526308,1.4909790393347264,0.00012926028394186738,1.4437399700516589,1.82363146960067e-05,0.610115352268521,-0.001470249226779477,0.6847606536948293,-0.0029225888065395,0.6752735664255652,0.0005901292334054642,0.9924813506774292,0.0019195227004841684,1.120346595772871,-0.0022464335497530087,1.0624724893449287,0.00034532117465432485,0.9189299906810746,-0.0014750333033752665
2025-04-23,0.9346582839240467,0.0015738012485832422,0.6451748800217221,-0.0008425033732288403,1.606258815982513,-0.0002714137602408276,1.4863223139482062,-0.0007157183621221671,1.4295280427918275,-0.0007020517333110954,0.6143497965242867,-0.001411993836595292,0.6957820502612942,-0.002742576465892213,0.6734417202274207,0.0003986428769054825,0.9940623104664039,0.002517819158094909,1.1265894380761219,-0.002021330378306193,1.0578631696748306,0.00024836399913345493,0.9010304515526303,-0.0006348823511090071
2025-04-24,1.0148291057073637,0.0004106059807714921,0.6597745349844805,-0.0009555780718284177,1.4870843691929494,0.0010726667780145602,1.3612732391478073,0.0009321979980693217,1.4413971290791272,-0.0006757884296992992,0.6501435478932678,-0.002161793287979526,0.7868475028028582,-0.0036145135674196223,0.64711356738438,0.0004961956472751207,1.0330549107526572,0.0026376747367895447,1.0306838858565615,-0.0007144323248628073,1.096671390333162,-0.0007561297532694389,0.9672524671953021,-0.0011994140765521754
2025-04-25,0.9925826819944481,-0.00010542457777835057,0.6612299169368424,-0.0009786971883489334,1.4411420978961176,-0.00011344679903310499,1.3777033716789278,0.001334343938967214,1.4627691757695451,-1.9712855508274753e-05,0.6565045227605981,-0.002001724210273926,0.8005499477521847,-0.0034059392973654146,0.6437664124631278,0.0004759186336143744,1.0694371841254446,0.003658613444434024,1.0321828147715606,-0.0007225416716222454,1.1196078931907885,-0.00014913040579769875,1.030197043708748,0.0004140288799829332
2025-04-28,0.9907131569925686,-0.0004909576849709569,0.6616547866016362,-0.000852669772042653,1.4445691490736812,0.0007437771059219263,1.378524866477061,0.0012568608268146897,1.4688312804414818,-0.000644723197801361,0.6612028722159474,-0.0018882461825238477,0.8008630323520654,-0.00323536229800645,0.6438195550453871,0.00032106393089645596,1.0374699423354772,0.0020810278880787464,1.0290842756769,-0.0008003838587478313,1.1184451761304206,-0.00044105344451232957,1.0270672117896698,0.0001186732252784217
2025-04-29,0.9914530831594159,-0.00023999639943951155,0.666880566396517,0.00022928264904010847,1.4441445033374212,0.0003535500957453112,1.3752499965426157,0.0006093604062499367,1.4679612005453588,-0.000818091104210791,0.6603791844766748,-0.0019728099375087515,0.8031396744366284,-0.0028243349415339857,0.6427073181694076,0.00013908872162262677,1.036824724958212,0.002300210005844843,1.0251383022660778,-0.0013889090725382961,1.1184566969185095,-0.0005031815317844716,1.0250001147867391,-0.0003244308879917976
2025-04-30,0.9914910593520054,-0.00021728638926337362,0.6678000415766012,0.00023326887946391545,1.440787070433202,0.0007630106853696969,1.3764325846873893,-0.00017089127371339727,1.4652091770384126,-0.000724156686305732,0.6598515048223399,-0.0016605440210492191,0.8043160588240924,-0.002739832472365859,0.6440337140296656,0.00013871116383364773,1.0322731169588066,0.0024623565551883672,1.0258303870110186,-0.0014591343132398925,1.11830663406172,-0.0008800351762690893,1.0232005681056717,-0.0006199443393337268
2025-05-01,0.9861262808059209,0.00015820244922346927,0.6674855353666901,0.0002542413670592018,1.4371322111762737,0.0007975012854483626,1.377319403773721,-0.00019440031556126457,1.4678122193650378,-0.0006877358834693884,0.6646184467738728,-0.0017139718194547088,0.8064174961078094,-0.002795056878103241,0.6488105259715001,-5.26173414882831e-05,1.0324294791839985,0.00200285652744219,1.0272584813374923,-0.0016247157577536436,1.1192550434555317,-0.0007693667831293472,1.0206964830984318,-0.0006656193727665495
2025-05-02,0.9800933337781884,-0.000136510442550665,0.6920879890952618,0.0014505424469096338,1.4396163557781778,0.0009193297335093208,1.378467689689643,-0.00013914913103497354,1.4494714713260057,-0.0015849452550688282,0.6628945979767349,-0.0017965624454124877,0.8021265757518155,-0.0030049320673609485,0.6493721002922532,-2.4171609421211543e-05,1.03174035594831,0.001975232476624749,1.0403229187284564,-0.000985652291762276,1.0803946971342944,-0.002656552943153459,1.0172817991959902,-0.000827053213680857
2025-05-05,0.9636005704390466,-0.0008141916013706325,0.6989963907434311,0.0017730939277027674,1.4298990623957268,0.00042005187428033374,1.3741672030246799,-0.0003858589227037207,1.477109424545846,-0.000170423698910095,0.6702363149522895,-0.0014435717783713932,0.8054502882814816,-0.0028681106064073992,0.649627197264113,-4.129464206002796e-05,1.0359097353083206,0.0021503429948719426,1.044939392269477,-0.0008080759589796599,1.0862934454405215,-0.0024105961915394194,1.0287837283158117,-0.00030832788556390037
2025-05-06,0.9657117511829025,-0.0012682582188543122,0.6984293801535105,0.0017984165244602243,1.4273901329815084,2.8112052907198863e-06,1.3753127955517253,-0.00039446791310529354,1.476763191934918,0.0006041412261071292,0.6702684593464975,-0.0012601198780738078,0.8101957092160232,-0.002061360962013041,0.6499432464715528,0.0001236355597421041,1.0388292060985822,0.002238826630577564,1.0450359873653972,-0.0008945500925006489,1.089361982112952,-0.0016729429535935394,1.0287628507342945,-0.0005377799911626966
2025-05-07,0.962245396821315,-0.0009048293057824564,0.6971534015744326,0.001929080928872871,1.4293158796078178,-0.0001910910692717936,1.3714004368281665,1.593369064800546e-05,1.4761256439844002,0.0006654221062887503,0.6687129304836504,-0.0010919844980713592,0.8074611502157725,-0.0017713245013871804,0.6502574862847543,9.321682856945743e-05,1.0391102648852661,0.0022038204867442374,1.0487025220229766,-0.0012749861489522478,1.0876821923994164,-0.0014906517875837293,1.027248277964178,-0.0003803664058185188
2025-05-08,0.9617212409479153,-0.0010252314827252696,0.6970573547792887,0.0018829707291980334,1.4307448045770392,-4.415907840823151e-05,1.365204983287949,-0.0002384332310915861,1.474986673209191,0.0006202775564004301,0.6571730865423945,-0.001652301147685444,0.8124013769863214,-0.0014785115946009623,0.6503990199422152,9.685369640353438e-05,1.034478054999042,0.002007142289958507,1.0452076375521178,-0.0014343658260218325,1.09114189101588,-0.001221181733461271,1.0350695491995832,5.880989506526252e-05
2025-05-09,0.9603907734025948,-0.0014268188888701496,0.697837516479093,0.0019949881758833535,1.4283810418082856,-0.0001223640353143255,1.3656100433502236,-0.00020430264318314646,1.4744843441080182,0.0005252878579812754,0.6547172102134138,-0.0020798822679231424,0.8125048310431192,-0.001367253895683015,0.649715255158527,0.00013825498687606642,1.037389457216294,0.0014300179626374073,1.0450110419857717,-0.00132663255936792,1.0900954561335243,-0.0013559180225644332,1.0341875736150226,8.577255166486897e-05
2025-05-12,0.9608008056301424,-0.0016552162755791462,0.697722694470492,0.0021029220191481324,1.4282013374482743,-3.742294486494308e-05,1.3657771368463307,-0.00028320115464659616,1.47466140397298,0.0005959431381314505,0.6549383629617139,-0.002262983112392593,0.8126283885416334,-0.0017270754068875412,0.6497710333285149,0.00011842827732553446,1.0387111513668996,0.0005870350326469967,1.0445656647347403,-0.0008646584742143175,1.0899896268010694,-0.0011980355880329553,1.0343911725268435,0.0006556235148752358
2025-05-13,0.9760391376362674,-0.0014700678413454428,0.6904792745959061,0.0020672263701302694,1.413155067017259,-0.00043074946664798416,1.3730881174607243,8.705948861901873e-05,1.4640440231031246,0.0006388476695278128,0.6645139480313401,-0.0019272757694561312,0.82423313350586,-0.0015393560168304083,0.6478054892666734,-4.6210764422609176e-05,1.0085127622605432,-0.0005790512950510841,1.0441928069476767,-0.0008221738850816313,1.0894921905879427,-0.0011699714695659665,1.0730616633038559,0.0014650798711607228
2025-05-14,0.9708725130868487,-0.0018076524067450021,0.683389307435275,0.0019378794673984004,1.4229109350142546,-0.00036891485038669154,1.382881047425249,0.0006725701409966774,1.4669789702690208,0.0006659925593343349,0.660412474177205,-0.0021014502567720506,0.8183141027759547,-0.0016013639503886256,0.6411321691907338,-0.00048102393342666714,1.008727793410185,-0.00022815148752776719,1.0489327478811554,-0.0006347153796499058,1.0771041081101416,-0.0015965934319075417,1.0634906478959498,0.0010156315937199815
2025-05-15,0.9713245305098704,-0.0018032630695071108,0.684748889872358,0.002059535743722167,1.429390268877283,0.00031074571276775364,1.3879230535428047,0.0010398455548451674,1.4729772313219627,0.0013221550382055043,0.6599158930535518,-0.002128819052011276,0.8182539580232857,-0.0015985580783683428,0.6413740558604523,-0.0005135731945094328,0.9723724557480982,-0.0034734126675875026,1.0439742783232948,-0.001053277692754304,1.0779116493433911,-0.0015054583383089628,1.0600408233668637,0.0006742543751994101
2025-05-16,0.9711329037132113,-0.0019206067463851315,0.6845099855561465,0.0018443277539453992,1.429169535832626,0.00023746966094159076,1.3878987154279259,0.0010328640230430413,1.47187358106176,0.0008393050019319006,0.6606618961881239,-0.0016684836315293927,0.8184338354698611,-0.001388844984879514,0.6432021262679003,0.0001979904999761992,0.9732954022052385,-0.0024220074160179574,1.042937607725363,-0.001601955321882799,1.0776783475756728,-0.0017199662224305107,1.0593943622414597,-0.00016405147709003687
